ds,yhat,yhat_lower,yhat_upper
2005-07-25,44.431071778706354,38.07705295713985,50.437404147149444
2005-07-26,44.42032975091266,37.855003501871295,49.99653276246981
2005-07-27,44.390431341767965,37.705632118804985,50.4599154764888
2005-07-28,44.36176292941281,38.03467973788158,50.76288439680219
2005-07-29,44.28054268859251,38.01817580829515,50.74099175914016
2005-08-01,44.1053295655982,37.693480651777996,50.748497834992776
2005-08-02,44.03849723966091,37.927277007065996,50.08669558523626
2005-08-03,43.95884658736563,37.46889359566412,50.08593617316145
2005-08-04,43.887570260122914,37.40477010950705,50.218874782312966
2005-08-05,43.77150023831657,36.50388375058858,49.88687739173099
2005-08-08,43.541768508432654,37.38283465565669,50.05826925400903
2005-08-09,43.473599152320624,36.97278951666097,49.76789132225982
2005-08-10,43.40064066705341,37.699614395196896,49.83662541370658
2005-08-11,43.343598384855056,36.906934512322145,49.738233192105156
2005-08-12,43.24865118416542,37.213031459075076,49.873699450834444
2005-08-15,43.11549889492015,36.856422511959536,49.193573410556326
2005-08-16,43.08743708792396,36.55898557695988,49.432512677822395
2005-08-17,43.05685625920694,36.75802352237085,49.40146788452307
2005-08-18,43.0434483153211,37.12903195483104,49.181522360690195
2005-08-19,42.992397403783656,36.555366125971446,49.297703595533754
2005-08-22,42.98378838459262,36.28773697209617,49.18681700602478
2005-08-23,42.99241324760926,36.370201839853884,49.042743212368286
2005-08-24,42.99518809511733,36.51030108142873,48.52914120129126
2005-08-25,43.01146603814248,36.448409004546015,49.035550742484446
2005-08-26,42.98622147212592,37.175138116726494,49.18181024160393
2005-08-29,43.03197395178325,36.42399081725252,49.07899262794663
2005-08-30,43.05172562474067,36.97482590869263,49.65558367278058
2005-08-31,43.06275832265949,36.92440887076029,49.84817485354312
2005-09-01,43.08493883372621,36.566457616941044,49.44882201351182
2005-09-02,43.06379784499247,37.08233489672936,49.39579591528916
2005-09-05,43.11720301486687,36.90747047892714,49.39711618214221
2005-09-06,43.13992287681619,36.98854128316198,49.531969438117095
2005-09-07,43.15501648613254,36.8278953890217,49.55218083676161
2005-09-08,43.182780490464076,36.62521457602474,49.714977274056665
2005-09-09,43.169063615209076,36.6198599708619,49.33379775268965
2005-09-12,43.257445912176856,36.91162569476189,49.268729210386766
2005-09-13,43.295954703228404,37.20055963196902,49.3450677244096
2005-09-14,43.32853063849647,37.129091301344076,49.778705060301654
2005-09-15,43.375067778864235,37.00001703748802,49.49323188168764
2005-09-16,43.38088558801717,37.0934275156321,49.46588412811881
2005-09-19,43.52599257155672,37.39505715542537,49.954991430574005
2005-09-20,43.58028407543087,37.19572640808092,49.74437128599242
2005-09-21,43.62575172003133,37.53884262776887,49.820429585617696
2005-09-22,43.68150094353039,37.20076097826749,49.869756535549975
2005-09-23,43.692083857684494,37.10980344927582,50.018169958462565
2005-09-26,43.8183843272304,37.98905961485561,50.60321662044948
2005-09-27,43.85370638096663,37.70820506086406,50.365641385957524
2005-09-28,43.87334104557856,37.44830316549897,50.64009482029225
2005-09-29,43.89631278450263,37.62677389054408,50.3678143253075
2005-09-30,43.86723787090888,36.78170706008542,50.457259283688074
2005-10-03,43.836579744073894,37.181397166978996,50.24183143261973
2005-10-04,43.80878268860589,37.53095355224669,50.07297461730814
2005-10-05,43.76119742825282,37.621004716011285,49.817838663102904
2005-10-06,43.713822923531964,37.71496860122484,49.96926186298035
2005-10-07,43.612333916906586,36.83459040794801,50.100000937487124
2005-10-10,43.36380088752396,37.192141428588855,49.74443230825902
2005-10-11,43.26720886784842,36.53725991709105,49.75499737626305
2005-10-12,43.1547448884513,36.63986578457392,49.27280867690169
2005-10-13,43.047544572032685,36.48049353953055,49.06420076097795
2005-10-14,42.8923208486888,36.399656649093764,49.49319052077586
2005-10-17,42.527985062126696,35.83326543398661,49.187599535450964
2005-10-18,42.410138015315525,35.876312497996246,48.595973772262745
2005-10-19,42.2857963974346,36.18509126371666,48.55892977524476
2005-10-20,42.17626306625735,35.57395130744882,49.03897153657171
2005-10-21,42.0282235902773,36.13171659328696,48.33068535235606
2005-10-24,41.739852241067545,35.16261366174915,47.93522930490731
2005-10-25,41.66372423853868,34.6965494431126,47.94356939530675
2005-10-26,41.58807554248269,35.42288091325698,47.90781564864309
2005-10-27,41.53330318006183,35.09800964468537,47.827757675486495
2005-10-28,41.44508327339641,34.49876544356995,47.55633685783617
2005-10-31,41.3558008434087,34.64400178579626,47.836745902937366
2005-11-01,41.34887034498385,35.37965730960131,47.88103759476626
2005-11-02,41.34201755896269,35.12920086575323,47.88085619122929
2005-11-03,41.354622290237074,34.77632480547259,48.209090167606846
2005-11-04,41.33140232361816,35.15411026096285,47.70984154358229
2005-11-07,41.41493011220945,35.37506506868748,47.76220625541944
2005-11-08,41.45610542371514,34.874570121091104,47.9450959792035
2005-11-09,41.49187601036973,35.559623716519695,47.82474508710685
2005-11-10,41.541383558610036,35.05725447554759,47.79002521159134
2005-11-11,41.549221638829536,35.550256262657335,47.6945838530986
2005-11-14,41.691617291604814,35.19134931983895,48.179918154919775
2005-11-15,41.74173504691374,35.49624471060208,48.04561507999192
2005-11-16,41.781709725717114,35.04521453678104,47.87205123407883
2005-11-17,41.831151883087045,35.23598516495464,48.798297919682845
2005-11-18,41.83515381737514,35.747802289779486,47.743450042634
2005-11-21,41.94893216649347,35.46870783958678,48.10996331710495
2005-11-22,41.9856139791118,35.85101874817735,48.2432322096675
2005-11-23,42.01105931834999,35.240040064931854,48.052056652993556
2005-11-24,42.04534203837899,35.84493575410286,48.54617313496189
