ds,yhat,yhat_lower,yhat_upper
2005-07-25,105.58780605749745,88.3237521015895,121.83597473860847
2005-07-26,105.24220632931186,87.59166082569318,121.36768096141532
2005-07-27,104.95965986658636,87.98300325348022,122.70029756349291
2005-07-28,104.52220942310227,88.06874287303806,121.58714115711373
2005-07-29,104.1450382579782,86.18170695487417,119.85046749872144
2005-08-01,103.03363150999552,87.11030817682742,119.57328736762496
2005-08-02,102.85762485802732,86.71584338930602,120.29702299817595
2005-08-03,102.76152682680446,85.69825548384367,118.34765444403625
2005-08-04,102.52334781923692,86.5364328049711,119.94940045635104
2005-08-05,102.35329227305559,86.65804080738229,117.9024462305854
2005-08-08,101.86485209916171,85.1524559738095,118.67067515518218
2005-08-09,101.88213545069681,85.55325638569586,117.58860430431311
2005-08-10,101.96566148157369,84.49789168430678,117.1004215641685
2005-08-11,101.89059281049805,85.37686345559649,117.58315202557604
2005-08-12,101.86406669740092,85.15507882253202,119.24678073991745
2005-08-15,101.6718972800246,85.29295684993266,117.77791121433764
2005-08-16,101.740345767133,85.25141185611557,118.48776539919366
2005-08-17,101.85170845186393,85.39038451941673,118.11113702954157
2005-08-18,101.78277094664946,84.2631887618139,119.38291845625125
2005-08-19,101.74210345352559,84.23502604199388,117.81726173041183
2005-08-22,101.41195125101865,84.8761811956528,118.9243231888009
2005-08-23,101.41255115267974,84.0392597030663,118.93383445166278
2005-08-24,101.45092433455363,84.76465393986385,118.0497164433709
2005-08-25,101.30784527831581,84.8719612003418,117.9446818581615
2005-08-26,101.19504829536032,84.26088425205474,117.87867663890474
2005-08-29,100.69381743528966,83.52577635125344,117.43916215421244
2005-08-30,100.66146489881713,83.84606260940319,117.91435910642798
2005-08-31,100.6825597667073,83.68329768536537,117.3698903034355
2005-09-01,100.53968835792507,83.65331091942045,116.9840171504485
2005-09-02,100.44507229349324,83.15416168396933,116.48485188747385
2005-09-05,100.10701938419874,84.25735404315971,115.43311783437832
2005-09-06,100.16222439473883,84.80931665249811,116.21647633661489
2005-09-07,100.28485290987001,83.42212671363023,117.65148967794953
2005-09-08,100.25563892415921,83.25077353468666,117.43652849160678
2005-09-09,100.28382521515495,83.20405027257519,117.2905467871879
2005-09-12,100.3400511683209,83.33725466602513,116.30144110759849
2005-09-13,100.52448109997181,84.3763610052341,116.90688978434973
2005-09-14,100.77001675852615,85.2993013150537,117.86760177740493
2005-09-15,100.85481907194142,83.88027200522178,118.83049321256082
2005-09-16,100.98501702718323,84.53628287554612,118.79389921936705
2005-09-19,101.25344374017787,84.47998468811765,117.21625606654071
2005-09-20,101.47152118033037,84.60609249507652,118.54151026643206
2005-09-21,101.73058469978969,85.66182733852709,119.24307448939659
2005-09-22,101.80894588168815,85.28703450215443,117.2690667711276
2005-09-23,101.91259338761549,85.97723957565886,118.53470728954177
2005-09-26,101.99055762207982,84.21503577404664,118.96957728603033
2005-09-27,102.11297120352026,85.49939478108647,119.25390021401789
2005-09-28,102.26369925691597,84.60399304206693,118.38515212800222
2005-09-29,102.22385973188003,85.87834355761836,119.55630379614023
2005-09-30,102.20163449685619,86.21407521238824,119.58239249146713
2005-10-03,101.88324078228081,84.29224154905475,117.94633751441948
2005-10-04,101.87566869448919,85.20581566279176,118.37085720115212
2005-10-05,101.9015517679947,84.34254822626492,119.09584197044079
2005-10-06,101.74452253880254,85.43522422373616,118.02441014130335
2005-10-07,101.6142347212348,85.27004177848904,118.6163283824491
2005-10-10,101.04087125624692,83.90965999686037,116.21332087840241
2005-10-11,100.97396792739266,83.93778249723704,118.04943665783686
2005-10-12,100.95398006002159,84.78323895240847,117.34121280000446
2005-10-13,100.76480057227137,84.47380410111963,116.34777354545803
2005-10-14,100.61527072250797,84.73836718670705,117.90305272469368
2005-10-17,100.05416217280622,82.55895512530765,115.93971849495047
2005-10-18,100.01066730049324,82.2715653465465,117.15526108423303
2005-10-19,100.02161843715075,83.35508756121317,116.02744807187558
2005-10-20,99.8699109435997,82.89867518650105,115.0184690856545
2005-10-21,99.76261666736636,83.87298676151626,116.30558422479456
2005-10-24,99.34442490117378,83.01851083491306,116.396083181912
