ds,yhat,yhat_lower,yhat_upper
2005-07-25,18.709234198174993,-3.603599631713484,42.08894968017716
2005-07-26,18.65245330003506,-4.147844977251493,40.580461912686665
2005-07-27,18.628577885505234,-4.317413992637032,41.64578214941844
2005-07-28,18.572213022838838,-4.548504981232607,41.330882429068744
2005-07-29,18.51884836767254,-5.088239132664884,40.813071001360974
2005-08-01,18.34721719404623,-5.439987794246576,42.09622309215787
2005-08-02,18.31609321203221,-5.958071306123985,41.887850455142264
2005-08-03,18.32096163857022,-3.762587956288299,42.47508050317308
2005-08-04,18.295803219825505,-3.266654880250963,43.34450384369853
2005-08-05,18.27558137838229,-3.532984363108518,41.588387134135345
2005-08-08,18.208835237367545,-6.153955320239824,41.32468016994291
2005-08-09,18.21245840601615,-4.1729932950361555,40.44852503338444
2005-08-10,18.25098856872845,-3.7630168270006754,40.25358300010663
2005-08-11,18.257752183043404,-5.703737496189056,41.79333148215486
2005-08-12,18.26724233319312,-3.8549209998652256,42.06474127961536
2005-08-15,18.272012384581153,-5.75368246474945,42.54454685778193
2005-08-16,18.292549635147445,-3.738950697433209,40.17793396662847
2005-08-17,18.344210150351035,-5.188135541236307,40.19856649749074
2005-08-18,18.36014026143404,-4.742941696064062,40.8282159717546
2005-08-19,18.3748750202585,-3.748867788331344,40.588154431877115
2005-08-22,18.37292488008182,-5.166074864427936,43.189588662457155
2005-08-23,18.38451346494043,-6.135009932820737,42.34872494536932
2005-08-24,18.424426518671076,-4.160381912194547,42.66779660323453
2005-08-25,18.426108994132168,-3.3791389495910984,42.23764955426774
2005-08-26,18.424569814224594,-4.789008417483508,41.13014172173429
2005-08-29,18.36615025811566,-5.919201901525934,41.96609081965005
2005-08-30,18.3579455805236,-5.822850168703675,42.90872748669711
2005-08-31,18.378352226541327,-3.8904994399776998,42.685730937684234
2005-09-01,18.361129329502,-4.471329094869998,39.92192904603214
2005-09-02,18.34170057305483,-4.3415616774632015,40.93350153949979
2005-09-05,18.238594930640822,-4.9822572708796065,41.470693746869095
2005-09-06,18.219228918981234,-5.327762623880216,41.223631889773294
2005-09-07,18.230573581719103,-5.9259046685465755,40.214278017866995
2005-09-08,18.206327206587243,-2.216717930811864,40.61822535637963
2005-09-09,18.181934228730583,-4.0437064965638205,42.31440585991247
2005-09-12,18.075192173778007,-4.921103467625605,40.884938773479284
2005-09-13,18.057838408793298,-6.779492714220365,41.782631075783925
2005-09-14,18.072472669481815,-6.194831420445962,41.99020942800675
2005-09-15,18.052450850331887,-5.717147189625386,40.94570738183744
2005-09-16,18.033005945556912,-5.501499505579627,41.540304185259025
2005-09-19,17.942866818310414,-4.23807051727021,41.03732824726513
2005-09-20,17.93090781897328,-6.353892338856344,40.04506131961141
2005-09-21,17.950581359502323,-5.936881113818958,41.41337382813663
2005-09-22,17.935014422393163,-4.267638381808424,41.984260038422754
2005-09-23,17.91939171521076,-5.343641480987689,40.961224506372716
2005-09-26,17.83657328841299,-3.9058147424541385,40.12049485798352
2005-09-27,17.825833345691105,-4.299164117768738,41.60041193941974
2005-09-28,17.846311659336713,-6.4932081125545436,40.823552863019
2005-09-29,17.831198223259026,-5.6561896292902025,40.804572810934644
2005-09-30,17.815909496389676,-4.441829585103093,41.56905520699824
2005-10-03,17.73545849902569,-6.4867376625348525,41.973772602487365
2005-10-04,17.72675663096649,-5.175728454389055,42.58534855317031
2005-10-05,17.75029919359876,-3.7583216245735787,41.30571043604913
2005-10-06,17.73938637450429,-5.9282562645571995,40.9782410911656
2005-10-07,17.729659502223463,-3.9799078477584904,41.139552830241676
2005-10-10,17.67527200607002,-4.401697410366754,41.549807665104055
2005-10-11,17.678637131953362,-5.961782543444356,41.394777060568835
2005-10-12,17.715958836348925,-5.481584688007985,42.3494623561395
2005-10-13,17.720368161817333,-5.948697485350796,39.84753193846091
2005-10-14,17.727428448159156,-4.404505448198948,42.43309650264578
2005-10-17,17.730213461057218,-7.780323186985063,40.942377192403484
2005-10-18,17.754109752381304,-5.93340065069339,40.90549895184385
2005-10-19,17.81223707233571,-5.307972281184097,40.71608231741065
2005-10-20,17.83730922100807,-4.731662993712928,39.63272188056242
2005-10-21,17.864603243391542,-4.117810409504408,42.6246198997244
2005-10-24,17.922179266979203,-5.889911660726663,43.093839971232065
2005-10-25,17.961392610657253,-4.325967837533961,41.44710113734552
2005-10-26,18.032955376904226,-7.776553122248052,40.09301017565948
2005-10-27,18.069283099998177,-6.458979413076439,41.35800452192311
2005-10-28,18.105540179562823,-6.030174193015052,41.14093561122702
2005-10-31,18.175371486586574,-5.159307916514082,42.881621397123645
2005-11-01,18.213828602135656,-3.706610768931783,43.748896901861585
2005-11-02,18.282381725807337,-3.8145235140102156,40.8782795682776
2005-11-03,18.313515605188712,-6.999566272631779,42.07521391596284
2005-11-04,18.34265050241188,-5.358935208528413,41.10063404567596
2005-11-07,18.382158556984955,-5.837126424312864,40.75336060356393
2005-11-08,18.408592709971487,-4.1569238524034775,41.68074596338408
2005-11-09,18.464754524281545,-4.820286981091901,41.78860506334579
2005-11-10,18.483379293814945,-3.1167492750829062,42.436811246181044
2005-11-11,18.500268963881553,-3.3968070196384232,41.88275825167568
