ds,yhat,yhat_lower,yhat_upper
2005-07-25,44.823425814596284,29.962823367336828,58.22258712503388
2005-07-26,44.741901054568885,29.949161333399218,59.69804627387777
2005-07-27,44.65649566513199,30.870404642523837,59.13657113441439
2005-07-28,44.547802744671586,31.81485741088785,59.49624905998274
2005-07-29,44.44384689734602,29.855902157335997,58.94773153177035
2005-08-01,44.16916986532408,30.701654093341883,58.039260654947476
2005-08-02,44.114883337211836,30.3979814777433,58.53385371294325
2005-08-03,44.05927882861375,28.984974753882334,58.49304025839798
2005-08-04,43.98261689502781,29.48809144210628,58.372689815165224
2005-08-05,43.9124493322571,30.48138978332636,58.15052113931097
2005-08-08,43.74551096172373,29.914453213753657,57.88160375684342
2005-08-09,43.72781388926502,30.05410804185845,58.00045723976312
2005-08-10,43.708518055123655,29.586220348192203,58.017765696420334
2005-08-11,43.667558298606515,29.60256906387406,58.58583705967279
2005-08-12,43.63206365512799,30.358108021566466,57.63591611288257
2005-08-15,43.559913803301505,29.271965124474583,58.016016063029014
2005-08-16,43.56984749101718,30.448585547497593,57.08437632677786
2005-08-17,43.57594267793206,30.10026205294754,58.40749764152671
2005-08-18,43.558066778461395,27.712219249644633,57.70982453847653
2005-08-19,43.5432053684764,29.184242193035843,57.79655806247336
2005-08-22,43.5181983101587,29.00834037087134,57.98743370481649
2005-08-23,43.539071364136674,28.279692599954405,56.58604981695891
2005-08-24,43.5539749264466,29.918518781816445,57.88242457376574
2005-08-25,43.54300405819358,28.140280312517678,58.09375559591182
2005-08-26,43.533280005230964,29.38873551314223,58.14189264858727
2005-08-29,43.515478599201145,30.124079998469703,57.62203744417639
2005-08-30,43.5368374320633,29.84630071076612,58.83227265885575
2005-08-31,43.551779172490896,30.78148989544516,57.831035451834055
2005-09-01,43.54072278137393,29.7166445874031,59.087063120913584
2005-09-02,43.53098118682844,29.917673311844723,57.61959475205698
2005-09-05,43.51587272531403,28.743162027373227,58.64986604883538
2005-09-06,43.53963627604607,29.03748716338356,57.1123417015096
2005-09-07,43.558033206690105,29.9453649495553,58.07633105072672
2005-09-08,43.551622614385224,29.71490457585646,57.04407509290109
2005-09-09,43.547692350544715,28.843134516406742,58.18086190060383
2005-09-12,43.55677040865364,29.31025715237494,58.42030981008392
2005-09-13,43.59047582078188,29.405738948876305,57.55344197041745
2005-09-14,43.619536989867804,29.49482222824983,58.56609473271656
2005-09-15,43.624337179799234,29.184677645767017,57.53116481442797
2005-09-16,43.631827073454104,30.154941343123323,57.35047354719248
2005-09-19,43.67325354013409,29.50520173987511,57.97885878735084
2005-09-20,43.71586619448946,29.519422633153003,57.89718923513484
2005-09-21,43.752321449701014,29.4557066716723,58.14809485078757
2005-09-22,43.762669061072,29.96664971843545,56.93263671772174
2005-09-23,43.77340976072238,28.846804055573475,58.430902029352275
2005-09-26,43.80726509383529,30.861542506956564,58.92119432242266
2005-09-27,43.84048542828955,29.202459460982382,57.84738645327938
2005-09-28,43.86375030215234,30.046294891503138,58.920900861335056
2005-09-29,43.856986781809404,29.324948569758714,57.425662574060304
2005-09-30,43.8465104491636,29.598964974147293,57.46546133591264
2005-10-03,43.79192630558864,30.348594494919713,56.725468240655175
2005-10-04,43.78765565679872,30.03379247279238,57.547316807605235
2005-10-05,43.769820035280105,28.76410988337534,58.22671542124546
2005-10-06,43.718716913035045,30.046532693493756,57.80655877920235
2005-10-07,43.66098319628291,30.239244110390956,57.95825459773946
2005-10-10,43.452041647369285,28.708429975034317,57.8840705966204
2005-10-11,43.394003128897644,29.127077908808978,58.38683530532151
2005-10-12,43.322386557014816,29.046517840202064,57.49579965355058
2005-10-13,43.2182498111308,30.444325362865325,57.88954409149339
2005-10-14,43.10888920388588,29.449782753353706,56.62871254059833
2005-10-17,42.760867407027035,27.311176213509267,56.84333751941329
2005-10-18,42.66406864026253,30.182144071873743,58.00840853724039
2005-10-19,42.558666010121115,29.03342618159441,56.89868252313235
2005-10-20,42.4263707900409,27.328227002565725,56.51542005411572
2005-10-21,42.29494684556929,27.579841777312094,56.347796104465935
2005-10-24,41.92150548421549,28.87978102657947,55.81007527773347
2005-10-25,41.830714517218986,27.260147339335454,56.13184253328312
2005-10-26,41.73883892653755,27.118444016813275,55.29615057135134
2005-10-27,41.62761748198652,27.483875839211223,55.301236656796
2005-10-28,41.524609840837826,27.155851866939454,55.34837946282608
2005-10-31,41.27750210097034,26.92610726121555,56.56375029914607
2005-11-01,41.24095283152304,27.158528274373072,55.77669434641573
2005-11-02,41.208447659828806,27.155272579506732,55.81842365377978
2005-11-03,41.16105848976446,27.05432085895997,54.96092111806643
2005-11-04,41.12548751458596,27.444796082005197,55.95919590273043
2005-11-07,41.093677391449646,26.97849917969406,54.75536071796574
2005-11-08,41.13013082071406,26.968783532996856,54.50724266656447
2005-11-09,41.16975771911864,27.002654695159094,54.523268875824755
2005-11-10,41.19277266981715,27.821184542707005,55.374984150758436
2005-11-11,41.22493021595226,27.002641909584437,56.17999107166165
2005-11-14,41.372242846691016,26.417570407850373,56.971386152874054
2005-11-15,41.4580016584728,26.498207004124524,55.08492960447481
2005-11-16,41.540836350364806,27.52132784347095,55.42178809791953
2005-11-17,41.60058855021156,27.73557606899142,56.17283929321784
2005-11-18,41.66262332816842,28.207663882926592,55.383141923134886
2005-11-21,41.85685646950488,26.063813861195147,56.93280447668573
2005-11-22,41.94399504260569,27.29944902141116,55.3915984505465
2005-11-23,42.02141749423825,28.196633671740692,56.9969813519404
2005-11-24,42.06933759492969,27.104537400346924,56.156030364283765
