Date,Actual,Forecast,Type
2005-07-25,17.87066650390625,0.0,Train
2005-07-26,17.766315460205078,17.87065862414867,Train
2005-07-27,17.89152717590332,17.766312788832444,Train
2005-07-28,17.912399291992188,17.89152626436883,Train
2005-07-29,17.815013885498047,17.912399380273126,Train
2005-08-01,18.030658721923828,17.81501521285164,Train
2005-08-02,18.64976119995117,18.030662388037808,Train
2005-08-03,18.95583724975586,27.585095024626117,Train
2005-08-04,19.004528045654297,18.85150212158459,Train
2005-08-05,19.31061363220215,19.120117689332034,Train
2005-08-08,18.87236213684082,19.31581463699572,Train
2005-08-09,19.025405883789062,18.798398235173238,Train
2005-08-10,18.74714469909668,19.235248162196598,Train
2005-08-11,18.96975326538086,19.397451246977212,Train
2005-08-12,18.81671714782715,19.31924555346885,Train
2005-08-15,18.928342819213867,18.82540190672528,Train
2005-08-16,18.656238555908203,19.151462974556047,Train
2005-08-17,18.802759170532227,18.47812319209242,Train
2005-08-18,18.712055206298828,18.82390988813293,Train
2005-08-19,18.642295837402344,18.681048945092822,Train
2005-08-22,18.77485466003418,19.064632977331115,Train
2005-08-23,18.746950149536133,18.87012479467461,Train
2005-08-24,18.705076217651367,18.780621994025847,Train
2005-08-25,18.858577728271484,18.761153413897297,Train
2005-08-26,18.816709518432617,18.771291977414307,Train
2005-08-29,18.942296981811523,18.79890571882602,Train
2005-08-30,18.96323013305664,18.888432120492688,Train
2005-08-31,19.102767944335938,19.277131545115584,Train
2005-09-01,18.977184295654297,19.15410139591121,Train
2005-09-02,18.85158920288086,18.992920743168714,Train
2005-09-05,18.844615936279297,18.9455620520375,Train
2005-09-06,18.83764266967773,18.779211940684167,Train
2005-09-07,18.73299598693848,18.86228844264124,Train
2005-09-08,18.565542221069336,18.7157576143185,Train
2005-09-09,18.54461097717285,18.855536567563597,Train
2005-09-12,18.565542221069336,18.568582323808293,Train
2005-09-13,18.47484588623047,18.54964680556709,Train
2005-09-14,18.356239318847656,18.542831366476232,Train
2005-09-15,18.32833480834961,18.308739262591633,Train
2005-09-16,18.18878936767578,18.327279410888202,Train
2005-09-19,18.139965057373047,18.142177220121614,Train
2005-09-20,18.0283260345459,18.35899553212237,Train
2005-09-21,17.784130096435547,18.05681653935563,Train
2005-09-22,17.679481506347656,17.774388932593787,Train
2005-09-23,17.630643844604492,17.72322500759924,Train
2005-09-26,17.630643844604492,17.584995280902657,Train
2005-09-27,17.679481506347656,17.603750417862667,Train
2005-09-28,17.90972328186035,17.621165532726337,Train
2005-09-29,18.098094940185547,18.048688820742285,Train
2005-09-30,17.951587677001953,18.04716957909765,Train
2005-10-03,17.791109085083008,17.908852502154854,Train
2005-10-04,17.42831039428711,17.81831019927095,Train
2005-10-05,17.212024688720703,17.408236682280872,Train
2005-10-06,17.25389862060547,17.221009331741325,Train
2005-10-07,17.156221389770508,17.25117923681315,Train
2005-10-10,17.065513610839844,17.332936305556427,Train
2005-10-11,17.030628204345703,17.031706272600967,Train
2005-10-12,16.953872680664062,16.977441963268195,Train
2005-10-13,17.156221389770508,16.923936685931046,Train
2005-10-14,17.212024688720703,17.06954018985025,Train
2005-10-17,17.11435890197754,17.19071851521357,Train
2005-10-18,17.142255783081055,17.088980310235872,Train
2005-10-19,17.505064010620117,17.270231099616417,Train
2005-10-20,17.295743942260742,17.438617879581365,Train
2005-10-21,17.28877067565918,17.238220601201697,Train
2005-10-24,17.51203155517578,17.28816892146668,Train
2005-10-25,17.46319580078125,17.442457448122042,Train
2005-10-26,17.519014358520508,17.43688149976988,Train
2005-10-27,17.33761215209961,17.493918756888746,Train
2005-10-28,17.81203269958496,17.5096796835094,Train
2005-10-31,17.930648803710938,17.724633473225964,Train
2005-11-01,18.11204719543457,17.856980523292435,Train
2005-11-02,18.46089744567871,18.112500769135277,Train
2005-11-03,18.44693756103516,18.37435008908025,Train
2005-11-04,18.600425720214844,18.421666115708366,Train
2005-11-07,18.844621658325195,18.54598258402511,Train
2005-11-08,18.87253189086914,19.016497317167318,Train
2005-11-09,18.809738159179688,18.826929246914005,Train
2005-11-10,18.90043258666992,18.781122703273223,Train
2005-11-11,19.03299903869629,18.948664866642588,Train
2005-11-14,19.095787048339844,18.97379522354735,Train
2005-11-15,19.242734909057617,19.09194335679369,Train
2005-11-16,19.41067314147949,19.22451770372772,Train
2005-11-17,19.57160377502441,19.568407134318736,Train
2005-11-18,19.641586303710938,19.515042604698436,Train
2005-11-21,19.704566955566406,19.609900672216966,Train
2005-11-22,19.529630661010746,19.75308915712363,Train
2005-11-23,19.536624908447266,19.50033353210575,Train
2005-11-24,19.480648040771484,19.55677104804898,Train
2005-11-25,19.424671173095703,19.494778416935308,Train
2005-11-28,19.41766929626465,19.607033025165734,Train
2005-11-29,19.368688583374023,19.394309113003494,Train
2005-11-30,19.368688583374023,19.360341646841384,Train
2005-12-01,19.5156307220459,19.40597321825033,Train
2005-12-02,19.59959983825684,19.47157276209754,Train
2005-12-05,19.487642288208008,19.598418402754245,Train
2005-12-06,19.375675201416016,19.490981541313534,Train
2005-12-07,19.41766929626465,19.543379603665638,Train
2005-12-08,19.375675201416016,19.388157613581075,Train
2005-12-09,19.38967704772949,19.365331867035113,Train
2005-12-12,19.20775032043457,19.43849634082708,Train
2005-12-13,18.98383140563965,19.19521289023019,Train
2005-12-14,18.9558334350586,19.002861895266925,Train
2005-12-15,18.836894989013672,18.956751838353707,Train
2005-12-16,18.8228816986084,18.99965554534881,Train
2005-12-19,18.773908615112305,18.79763618910871,Train
2005-12-20,18.79490852355957,18.768000164347995,Train
